TLPS,DACE,TLPS_ORDER_1.0,DACE_ORDER_1.0
1.5303507860000423,73.64542508299996,300.27920839399997,300.264700448
2.385551032999956,216.03940842800012,67.170386689,300.28039662900005
41.99037997100004,158.75364760300022,300.240165338,300.27416458200014
1.3103018070000871,89.29380229099979,3.8556015539998043,300.29227189400035
5.288660633999825,86.92360149900014,62.42186106500003,300.30181439700027
8.160586645999956,247.33412675599993,83.22091700800001,300.2786729039999
21.146257549999973,167.51420321899968,287.1702301480004,300.2750387239994
59.029827760000444,149.72620834099962,135.05970630899992,300.3085614299998
3.735074555999745,74.85194702600074,7.166766386000745,300.275776255
1.4301790330000586,122.50489399599974,26.49345914300011,300.30083138699956
1.6113260599995556,147.0493308670002,2.2578528480007662,300.27449324200006
8.756025968000358,300.2015515539997,25.049715862000085,300.2819122259998
-1.0,264.84322913100095,300.19202915000005,300.25922495300074
5.631869378999909,133.03104090700072,11.064577299999655,300.26168357200004
5.461264316001689,119.99781410299875,163.71440697900107,300.30410585199934
8.615840476999438,134.08240579099947,16.14143022600001,300.2659494189993
17.484411751000152,94.2192943379996,300.39259246799884,300.25339292100034
14.697711054001047,300.2609713239999,96.52839418999974,300.326662767
1.6939258620004694,22.698375190999286,3.7177489699988655,253.96275291999882
18.868675294999775,157.2459811280005,300.22204464599963,300.2549690070009
1.3821101100002124,14.43430046299909,1.9962689060012053,149.78362568800003
16.31005732199992,132.37105801299913,300.2117838539998,300.3025716960001
3.324886577000143,32.070138166000106,2.1554964339993603,67.67078197900082
9.988242167999488,251.40411850199962,45.88369696200061,300.2566018260004
8.856922865001252,113.48900467699968,300.27018977700027,300.2280437720001
11.209718131000045,102.55754651999996,71.88189212900033,300.30006411999966
6.812183293999624,115.78845334800098,19.95307340600084,300.23755387500023
8.393868110000767,105.95184923399938,131.98526183099966,300.22346634899804
4.089757263001957,15.32802208999783,2.099302111997531,112.80935453300117
12.24034020399995,143.65068705599697,291.4719169650016,300.22783010700005
-1.0,216.93811282499883,300.27924615400116,-1.0
10.84155198499866,70.1452153579994,233.3436985119988,300.234281846002
4.994529245999729,128.182954205,4.497206039999583,300.2950940949995
12.370460804002505,132.80400908299998,140.78247469500275,300.2394433030022
71.42081115700057,-1.0,-1.0,-1.0
1.9803271620003216,222.3133148229972,38.704259918999014,300.3063350379998
243.95792310499746,300.20258996900156,300.2139195410018,300.2664042280012
254.94915486399987,226.810050013999,10.9770808079993,300.307027068
2.0139668800002255,82.1016849789994,14.109895154997503,300.2561109369999
4.826707587999408,300.22274590899906,84.96816849599782,300.33042809900144
1.5734288319981715,142.09658350099926,10.416915840996808,300.26490572200055
9.623216723997757,134.21184399399863,258.5995106570008,300.26574967200213
14.748822309000388,116.11873696400289,300.23006997300035,300.3118145619992
11.969724978000158,300.2350534600009,300.22057992199916,300.2561949580013
15.354242809000425,106.97307877000276,133.88658649900026,300.2794345729999
3.082963008000661,136.59354049000103,13.105913997998869,300.29713753399847
1.3461983719971613,35.863423343998875,2.1098949890001677,300.32471910899767
1.6940994489996228,111.7913531919985,4.456700639999326,300.2864094789984
23.909639485998923,116.19398673999967,300.2598143949981,300.2862774230016
10.327291412002523,172.14538447800078,4.8923553220010945,300.3404784960003
