MAD,SCM,MAD_ORDER_1.0,SCM_ORDER_1.0
0.11928979346182297,0.11236942514929299,0.11928979346182332,0.08505168391885908
0.1805804941279859,0.19008698053612083,0.18058049211021038,0.1653381795411606
0.08158940244071186,0.07383246808761687,0.08158940244071186,0.055985941444156175
0.07519741940410364,0.11614962912338017,0.07519741940410396,0.08883188789294624
0.07519741940410364,0.08905816730908934,0.0751974194041035,0.08865441272955249
0.15039483880820728,0.21339823837632446,0.1503948388082049,0.15876275591544936
0.12554237218173253,0.12339502007371332,0.12554237005185315,0.07519741940410396
1.1533808228521287,1.519960499977655,1.1533804403283197,1.0858759380966412
1.5059091806673972,1.988458062624377,1.505908798143589,1.4039624809655997
0.15960457932423427,0.07896866051069518,0.07896866051069518,0.07896856189268628
0.41830810574094374,0.5539462722288164,0.41830810574094374,0.41004686437647186
0.07519741940410364,0.08464792933932158,0.07519741940410396,0.07519741940410396
1.2031946125434168,1.5294463375133742,1.2031942300196077,1.1284526942009212
0.1842997428449919,0.25363069690551254,0.18429964827979506,0.1890937431960465
0.22559225821231094,0.29332091274803707,0.22559225821231044,0.23981682736788756
0.5952109229779535,0.486431165061307,0.5952109229779535,0.39981182058345727
0.15039483880820728,0.18662179355987485,0.15039483880820792,0.16880336548590366
0.9176584546898919,0.8092361223829228,0.6248289322564022,0.6248293622299798
0.04443794871176048,0.03904812862837515,0.0432642667180868,0.03904812862837515
0.07519741940410364,0.07519741940410364,0.07519741940410321,0.07519741840410302
0.07519741940410364,0.08559298033284338,0.07519741940410306,0.07519741940410396
0.1745083254377678,0.1622902419431049,0.1635870634961913,0.10275194696439982
0.15039483880820728,0.16110541673478732,0.15039483880820792,0.16110541673478512
0.07519741940410364,0.08055270836739321,0.07519741940410396,0.07519741940410396
0.24140528850393395,0.12087488409098868,0.07519741940410346,0.07519741940410163
0.07519741940410364,0.0887431503112486,0.07519741850086019,0.08874314929346969
0.15039483880820728,0.21623339135688985,0.15039483864771408,0.161597908896022
0.027406478812131117,0.027406478812131117,0.02740647881213207,0.027406478812133202
