TLPS,DACE,TLPS_ORDER_1.0,DACE_ORDER_1.0
0.024294850000000423,0.4379563219999998,2.352974646,14.466792556
0.019746216000001482,0.19147482900000057,0.3237503359999998,1.4216583970000016
0.0181876299999999,0.1053058259999986,0.3596962849999983,0.8922208679999954
0.02225459900000004,0.4416243659999992,0.7573509449999989,10.636970495
0.016170457999997723,0.5905717170000031,0.29508060199999875,12.856439582999997
0.019553619999996386,0.10202607699999788,0.2259229460000043,0.5011193010000028
0.018209518999995566,0.1820279930000055,0.3352915969999941,0.739173823999991
0.018088153999997303,0.14726116599999273,0.41030797200001246,0.9724825330000044
0.012894486999996957,0.19473733600000287,0.18740755199999626,1.0014070720000063
0.01833943900000179,0.12429621300000804,0.32115391400000703,0.8742812440000023
0.04229859999999519,0.5009123319999986,0.7709093889999963,8.426501148
0.020648578000006523,0.3449067959999894,0.3367542510000021,1.112966537999995
0.017846875000003593,0.252302763000003,0.3910836009999912,1.3790461130000011
0.029304205000002526,0.4929094719999938,2.384225818999994,3.0884861450000045
0.019522391999998945,0.24098867700000426,0.382150411000012,1.606480849999997
0.02125985499999672,0.16870606199999827,0.3331561269999952,1.3231707130000103
0.021584597999989796,0.25996443799999724,0.46861757500001033,1.9833465690000054
0.021973198999987176,0.11209656799999834,0.27935605899999416,0.6283066910000059
0.01778605799999866,0.27216156800000135,0.4351277110000069,1.9930515610000015
0.01957180099999789,0.5236015620000103,0.4149182479999922,12.201288913999988
0.03805801999999403,0.32089313899999183,0.5621973529999877,1.9016034029999958
0.02412756800001148,0.4233084509999969,0.541615366000002,2.1292145639999944
0.020562487999995938,0.18229763800002274,0.27948782900000424,0.7378357769999866
0.027009917000015093,0.12096597100000395,0.2771797489999983,0.880082797
0.02136462100000358,0.32360696099999586,0.40547008999999434,1.6224650010000232
0.0195961240000031,0.09651288399999203,0.2486318790000155,0.38879742599999645
0.020712334999984705,0.11632297399998492,0.2831474839999828,0.4045253429999889
0.02572100499997987,0.3677640040000085,0.7035369769999988,24.719438233999995
0.024015782000020636,0.21583683999998016,0.3741849959999968,0.6485498860000121
0.030828118999977505,0.6561267719999933,2.854784856000009,17.12715185000002
0.022840289000015446,0.20685786399999984,0.4188065330000086,1.855247515000002
0.02274029000000155,0.18703579000001014,0.3295794990000047,0.5714383419999933
0.022978824999995595,0.25034546599999885,0.35925536999999963,0.8526659209999821
0.026257274999977653,0.1355249659999913,0.3760819819999881,1.207957709999988
0.025288763999981256,0.3091901180000036,0.4199472890000209,1.6780277279999893
0.022884196000006796,0.13179069899999263,0.3202091550000148,0.677298310999987
0.020312966000005872,0.19395568900000626,0.3741404429999875,1.5619215570000051
0.02452248599999507,0.10293101799999249,0.26697747200000777,0.4710693170000013
0.025048894000008204,0.2476396579999971,0.34171446999999944,1.0108193659999927
0.02059108800000331,0.3654593360000149,0.37643272399998295,1.5268660019999913
0.022182555999989972,0.12284695799999668,0.21773251499999446,0.8100922360000027
0.02516609599999242,0.3049530030000085,0.3569438840000032,1.6358664469999837
0.019936915000016597,0.1198367899999937,0.2665980280000042,0.5730975539999861
