TLPS,DACE,TLPS_ORDER_1.0,DACE_ORDER_1.0
5.597837961864469,9.371028876436611,5.597837961864469,9.985061839263363
2.3605203234809595,3.624997306097387,2.3605203234809595,3.699455565424958
1.393969081856873,2.9159683814409876,1.393969081856873,2.9159683814357376
5.43269161340301,9.512384837128344,6.122234133557992,10.161074252683271
6.457705469070097,13.701448529233303,6.457705469070097,14.589118479218861
0.1791475687268012,0.32237598482084506,0.1791475687268012,0.32237598482084506
0.7450766103435539,1.0519226418915246,0.7450766103435539,1.0519226309053558
1.023678170124378,2.0894100688029145,1.023678170124378,2.0894100688029145
5.463187160859375,6.4093511981466005,5.463187160859375,6.40935122597538
0.18936527343679752,2.724657377254555,0.18936527343679752,2.7246573982507174
21.93217971289359,11.381927111579833,21.93301024186639,11.974156454235468
0.45341737676295035,2.027122614347785,0.45341737676295035,2.0271226143477845
0.824434114952624,1.858888817603208,0.824434114952624,1.9413125293106595
3.222540255536143,7.3788570415981,3.7097179807235365,7.873843904765788
1.7583598983452509,3.2596953095504424,1.9102016968593585,3.327321559153154
1.4438487628099517,2.576565826460119,1.4438487628099517,2.7134706744198986
3.4927539396752922,5.096908852805946,3.746277937903673,5.224269708020594
0.6085569150887712,1.3981647162228374,0.6343640788044052,1.3981647162723807
1.1186139372821864,5.2261805996202195,1.1450139387037126,5.3801388382029804
8.449309382808204,12.284467643030801,8.449309382808204,13.357495159798527
2.380899475827676,5.278202863672838,2.433218147910267,5.301030174915801
2.859960048281893,5.6436689478186555,2.859960048281893,5.79813548634405
0.2796867694446516,0.47623603973553397,0.3301684046118284,0.5283716796722463
1.842844897690655,2.9707482070589526,1.842844897690655,2.9707482070589526
1.116591267508129,2.250807350516771,1.122688459552714,2.2560341494820504
0.05745575770781478,0.31214139444681477,0.05745575770781478,0.31214139444681477
0.09517306806520778,0.29748166871395965,0.09517306806520778,0.29748166871395965
22.036190506531035,11.513117663311185,22.036190506531035,12.223373942652746
1.4478180269631007,2.868946781464951,1.4478180269631007,2.868947603644375
4.957152907299825,8.497911682529843,4.971944377688869,9.067917493508212
2.044809020515598,3.6273636499069255,2.107295657556549,3.671159906154231
0.535331393574126,1.3728571114159267,0.535331393574126,1.372857111435144
0.6866771275827867,1.27798830406376,0.6866771275827867,1.3281065263692726
3.4995544831362704,5.204319146006274,3.5167466001320364,5.644330066822935
0.9809187982999049,3.547402399715335,0.9809187982999049,3.8102704301797052
0.42281554028094914,0.7575116979281634,0.42281554028094914,0.7575118218444858
2.384551848774748,4.267664481441582,2.384551848774748,4.267664490441582
0.5004666725498356,1.3104357126433381,0.5004666725498356,1.3661710818696298
1.864828383419198,3.4071488431055927,1.864828383419198,3.4071489974521
1.9701544867460847,4.111425699248409,1.9704398064905357,4.351428364549137
5.068578801943356,6.254358093388297,5.068578801943356,6.254358093388297
1.3228058994306742,2.250807350516771,1.4521803573671836,2.3887572883868753
0.5772063831440325,2.035400681228646,0.5772063831440325,2.035400681204173
