MAD,SCM,MAD_ORDER_1.0,SCM_ORDER_1.0
1.7752620780011057,4.470957445002568,15.613264847997925,17.12554290999833
2.9919173669986776,30.765989521998563,57.02613132799888,300.5368304300064
11.838487227003498,41.811485092999646,88.43608278100146,278.279708150003
7.305839401000412,8.015563927001494,10.57610021000437,125.43217324199941
18.326074831995356,36.60458602200379,19.834955651997006,150.71901445300318
10.749620167000103,17.009188167998218,25.233890968003834,300.4491124180058
33.48153028599336,15.147392441002012,54.11076705400046,246.3653719319991
6.259950845000276,12.683011797998915,47.448919786998886,300.3766995590049
10.583169661003922,28.485172373999376,114.89319557300041,300.55244918300014
9.916550986999937,7.484289495005214,14.478708615999494,300.5169013179984
1.7136731409991626,5.463319800001045,2.642727463004121,8.786778148001758
8.519292536002467,11.048147109999263,9.544566750999365,45.740183215995785
4.381755472997611,57.945766049997474,60.357549074004055,301.779909871002
2.6371942490004585,63.041087209996476,42.16281174199685,300.5718208239996
8.371252058001119,13.780267132002336,9.512729665999359,28.739308607000567
3.8819520639954135,29.723684990000038,22.443430143001024,300.533804839004
15.161849162999715,9.950954115003697,9.5064700130024,174.69628565099993
8.044595057996048,40.08012233199406,259.1944780579943,300.6428979640041
4.719561158999568,30.240649507002672,5.870454493997386,53.770265211998776
9.607797263997782,15.414124832001107,25.001940303001902,143.16819278599723
9.464976144998218,14.005598878997262,22.914643896001508,300.50657396000315
6.624027024001407,5.620020686001226,8.14135288199759,70.53599029000179
8.061878032996901,17.53570061500068,14.530360252996616,12.468750091997208
1.9975095959962346,3.442913127000793,3.1955917320010485,8.708672845001274
1.4684068780043162,6.608531654004764,5.954487046998111,300.48781409700314
2.8300915239960887,3.900332648998301,1.5437845269989339,21.59489037700405
4.969275748997461,12.042288187003578,9.325296283997886,28.978001575000235
6.168114899999637,22.23969190599746,10.191647068000748,34.902004733005015
1.7731100200035144,25.647455336002167,2.7452532020033686,29.869186542004172
4.691483565002272,4.670669895000174,9.379687611995905,24.613294684997527
4.511667662998661,7.418489773001056,9.5434241260009,23.46396165099577
5.3928176519984845,10.865880808996735,7.505920118004724,55.28214530599507
1.941034971998306,3.5952591789973667,2.683824353996897,10.842145465998328
42.46188567799982,21.551163260002795,80.40067859899864,300.5261527410039
2.751384235001751,31.661655562995293,36.166584580001654,300.4765941989972
2.5378116729989415,23.482764729000337,300.46684999300487,234.113470778997
10.998758287001692,10.521433900001284,10.181914516004326,134.9171032680024
9.893512221002311,6.927395806000277,18.904115311997884,32.103400845997385
2.7902394460033975,11.984733679004421,6.339327592002519,10.636695949004206
2.437600581004517,7.882665589997487,3.766758502002631,18.64343866499985
26.86220020300243,9.11018580399832,64.64008136399934,63.612401266000234
1.8239040679982281,7.879338919003203,3.1100140859998646,11.067206481995527
3.5290994380047778,26.493846872996073,17.030130774997815,60.957391283001925
7.424475245999929,29.680900706000102,119.41108040900144,300.3952334019996
7.509395357999892,11.668359480005165,19.423310124002455,45.93354164500488
