TLPS,DACE,TLPS_ORDER_1.0,DACE_ORDER_1.0
0.3631078618441876,3.3599701598524625,0.3631078618441876,3.9425108577881556
0.11936894641276793,0.45662776335536936,0.19906102991026264,0.4841546751703407
0.10760390452272221,0.5173399692114163,0.10760390452272221,0.5405664285548589
0.09225862451508475,1.3076039324957351,0.09225862451508475,1.3457265389564166
0.13032315181378307,0.47429152318854884,0.1643598543707257,0.47429152318854884
0.27707671133897865,1.1993903809594726,0.389325803427801,1.1993903809594726
0.23560551529180898,2.380796235256418,0.23560551529180898,2.390405042561479
0.3173904701226372,0.7871066151648137,0.3173904701226372,0.7871066151648137
0.025206228707046165,0.2919044454765798,0.025206228707046165,0.2963340901478956
0.5133623336318573,1.2122302968498344,0.5199832990033726,1.218829076874683
1.0948068120877015,3.7067605832065977,1.12041376261012,3.7384434341757475
0.5978699686970573,1.9719771675918514,0.674966432350316,1.971976884456883
0.07173873707084337,0.235149975176284,0.07173873707084337,0.24296416611343427
0.2929702790105029,0.7652702543703775,0.3268783967233244,0.7652702543703774
0.28668213433144696,2.199697771886936,0.33293413664694754,2.2916256681675287
0.12967991034131043,0.6871912559716888,0.12967991034131043,0.6871912559716888
0.4508239066080279,1.9846343775691022,0.8321297330873779,1.9846344099797588
0.030082980839524834,0.13036514519674397,0.04986541462415775,0.13036514519674397
0.5014102041631233,0.9129219664399822,0.5136744628700897,0.9129219664399822
0.06501973271041739,0.6361904874364659,0.06501973271041739,0.6568098762660292
0.5356497058357452,1.327591131885177,0.5356497058357452,1.327591131885177
0.02919946243774297,0.14477183644325614,0.02919946243774297,0.14582261899158722
0.14137740849341138,0.7893739164941975,0.14137740849341138,0.7893723923401347
0.16207704266074746,1.232287572830276,0.16207704266074746,1.239983174800826
0.5925868784557523,1.7115899193273376,0.5925868784557523,1.7628376137422739
0.1291740465375045,0.4595337658081555,0.1291740465375045,0.4595337658081555
0.07351271130279177,0.31099810355327095,0.10131262168458655,0.31099810355327095
0.6461685751910043,2.007175240042165,0.8393322107912544,2.0071752238519887
0.9530100731555182,2.638391421893138,1.1352863410728056,2.638391409771497
0.2299019711977441,0.8978902160771047,0.25442082052085635,0.8978902120799752
0.08327829030211986,0.19460790372778664,0.08327829030211986,0.2081706698725989
0.22474609454142555,0.6091228716381034,0.22474609454142555,0.6091227821848271
0.3790341946999136,1.0398822671684187,0.3790341946999136,1.046542024947588
0.20881027989636936,0.8626245053568585,0.29171241973820694,0.911335330693
0.641572582940241,1.3476647379938056,0.7978865745452282,1.3476647379938056
0.2180830881606791,0.6533754093661647,0.2180830881606791,0.6533753048093004
0.6177797439718008,1.4784988743318732,0.6301627555301691,1.4874321585364434
0.38359415213483794,0.9765577302535384,0.38702834893881793,1.0297774572418388
0.19522852802618676,0.8138437443134368,0.2768665061083532,0.8138437443134368
0.11478655797453995,1.4227599735984513,0.11478655797453995,1.5707018120274856
0.05854701100053636,0.6278308671687793,0.05854701100053636,0.6410333563648337
0.08604503063288618,0.29567996193730794,0.08604503063288618,0.2956800335924156
0.058061198720896566,0.5308306424856433,0.058061198720896566,0.555288468849695
0.007466412295271046,0.040825915171332806,0.007466412295271046,0.040825915171332806
0.19947989271052008,0.9315034108455202,0.19947989271052008,0.9315034108455202
0.06314424069307696,0.31515614684748156,0.07567722981141503,0.35194472758219564
0.37902750481882796,1.5554077538173332,0.501802860520172,1.561475923835003
0.4258249877536795,3.13095293722797,0.4258249877536795,3.265752604290115
0.17378971178681263,1.300155828665126,0.17378971178681263,1.3356734974053426
0.2305926210435344,1.0449581097888416,0.31033083620046625,1.0449581899555405
