MAD,SCM,MAD_ORDER_0.001,MAD_ORDER_0.01,MAD_ORDER_0.1,MAD_ORDER_1,MAD_ORDER_10,MAD_ORDER_100,SCM_ORDER_0.001,SCM_ORDER_0.01,SCM_ORDER_0.1,SCM_ORDER_1,SCM_ORDER_10,SCM_ORDER_100
0.9707246999658983,3.276994810670386,0.9707246999658983,0.9707246999658983,1.3411404550610506,1.3411404550610506,2.1012016568060354,2.1012016568060354,3.276994810670386,3.276994810670387,3.276994810670386,3.276994810670386,3.276994810670386,3.276994810670386
0.6666507048649689,1.4702733493589597,0.6666507048649689,0.6666507048649689,0.6666507048649689,1.5390350404815831,1.5390350404815831,1.5390350404815831,1.4702733493589597,1.4702733493589597,1.4702733493589597,1.4702732467480562,1.5537738576392581,1.5537739592501612
0.3331362574323004,1.1297068240641428,0.3331362574323004,0.3331362574323004,0.3331362574323004,0.951045912007687,1.062795087021191,2.077397702141508,1.1297068244739639,1.1297068244739639,1.1297068244739639,1.1297068244739639,1.1297068244739639,1.1297068244739639
0.9707246999658983,3.3086761350184397,0.9707246999658983,0.9707246999658983,1.3411404550610506,1.3411404550610506,2.195230751821981,2.195230751821981,3.3086761350184397,3.3086761350184397,3.3086761350184397,3.3086761350184397,3.308675274077684,3.3086761350184397
1.6042925481175034,4.93956585391479,1.6042925481175034,1.6042925481175034,1.6042925481175034,3.6113592589100945,5.595049783261046,5.595049783261046,4.93956585391479,4.93956585391479,4.93956585391479,4.93956585391479,4.93956585391479,5.804560673793546
0.1927113571988805,0.11996485341850113,0.1927113571988805,0.1927113571988805,0.1927113571988805,0.21443345361207244,0.21443345361207244,0.21443345361207244,0.11996485237448587,0.11996485341850113,0.11996485341850113,0.11996485341850113,0.11996485341850113,0.11996485341850113
0.3331362574323004,0.40420483993448936,0.3331362574323004,0.3331362574323004,0.6470097252287699,0.6637347883478526,0.7754839633613568,0.7754839633613568,0.4042048409234473,0.4042048409234473,0.4042048409234473,0.4042048409234473,0.4042048409234473,0.4042048409234473
0.31810565811552904,0.7191587348616054,0.31810565811552904,0.3331362574323004,0.3331362574323004,1.4649282319368808,1.4649282319368808,1.4649282319368808,0.7191587348616054,0.7191587348616054,0.7191587348616054,0.7191587348616054,0.7191587348616054,0.7191587348616054
0.6666507048649689,2.954344612770082,0.6666507048649689,0.6666507048649689,0.6666507048649689,0.6666507048649689,0.6666507048649689,0.6666507048649689,2.954344612770083,2.954344612770083,2.9543446466403833,3.073917908007565,3.5829999969809845,3.5829999969809845
0.3331362574323004,1.0822665741888349,0.3331362574323004,0.3331362574323004,0.6744897501960817,0.6744897501960817,1.2543358361277475,1.2543358361277475,1.082266571188835,1.0822665741888349,1.0822665741888349,1.0822665738527857,1.30115130569268,1.30115130569268
1.1846813018667324,4.161748626378127,1.1846813018667324,1.1846813018667324,1.1846813018667324,1.1846813018667324,1.1846813018667324,1.1846813018667324,4.161748626378127,4.161748625378127,4.161748626378127,4.161748626378127,4.794496013072049,5.694512109331786
0.3331362574323004,0.6847333695958511,0.3331362574323004,0.3331362574323004,0.6744897501960817,0.6744897501960817,1.4317414925194882,1.4317414925194882,0.6847333675958512,0.6847333695958511,0.6847333695958511,0.6847333695958511,0.6847332679849478,0.6847333695958511
0.3331362574323004,0.6161724802768157,0.3331362574323004,0.3331362574323004,0.6744897501960817,0.6744897501960817,1.2596621029478228,1.2596621029478228,0.6161724802768157,0.6161724806504801,0.6161724828822234,0.6161724802768157,0.6161724802768157,0.6161724802768157
0.6666507048649689,2.6137172034023854,0.6666507048649689,0.6666507048649689,0.6666507048649689,0.6666507048649689,0.6666507048649689,0.6666507048649689,2.6137172034023854,2.6137172034023854,2.6137172034023854,2.6137172034023854,2.6137172034023854,2.613716025222357
0.5725548775149187,1.068537994065518,0.5725548775149187,0.5725548775149187,0.6666507048649689,1.172290841456971,2.1875592399297976,2.1875592399297976,1.068537994065518,1.068537994065518,1.068537994065518,1.0685379930655179,1.068537994065518,1.0685380281281907
0.31810565811552904,0.8594229991978074,0.31810565811552904,0.3331362574323004,0.3331362574323004,0.7869047085620953,1.7930569965159466,1.7930569965159466,0.8594229991978074,0.8594229991978071,0.8594229991978073,0.8594228965869037,0.8594229991978074,0.8594229991978074
