MAD,SCM,MAD_ORDER_0.001,MAD_ORDER_0.01,MAD_ORDER_0.1,MAD_ORDER_1,MAD_ORDER_10,MAD_ORDER_100,SCM_ORDER_0.001,SCM_ORDER_0.01,SCM_ORDER_0.1,SCM_ORDER_1,SCM_ORDER_10,SCM_ORDER_100
1.1148352013955238,1.0706859745911324,1.1148352013955238,1.1148352013955238,1.1148352013955238,1.1148352013955238,1.1148352013955238,1.1148352013955238,1.0706859745911321,1.0706859745911321,1.0706859745911321,1.0706859745911321,1.0706859745911321,1.0706859745911321
0.4053362213083121,0.3892842696439092,0.4053362213083121,0.4053362213083121,0.4053362213083121,0.4053362213083121,0.4053362213083121,0.4053362213083121,0.3892842696439092,0.3892842696439092,0.3892842696439092,0.3892842696439092,0.3892842696439092,0.3892842696439092
0.951672918967138,0.9139851750831239,0.951672918967138,0.951672918967138,0.951672918967138,0.951672918967138,0.951672918967138,0.951672918967138,0.9139851750831239,0.9139851750831239,0.9139851750831239,0.9139851750831239,0.9139851750831192,0.9139851750831238
1.178429949271154,1.1309320492099073,1.178429949271154,1.178429949271154,1.178429949271154,1.178429949271154,1.203883907701173,1.203883907701173,1.1309320511832897,1.1309320511832897,1.1309320511832897,1.1309320511832897,1.1309320511832897,1.1309320511832897
0.3089805427088719,0.29674442741477075,0.3089805427088719,0.3089805427088719,0.3089805427088719,0.3089805427088719,0.3089805427088719,0.3089805427088719,0.29674442741477075,0.29674442741477075,0.29674442741477075,0.29674442741477075,0.29674442741477075,0.29674442741477075
0.19198868960938473,0.18104727393249603,0.19198868960938473,0.19198868960938473,0.19198868960938473,0.19198868960938473,0.19198868960938473,0.19198868960938473,0.18104727476340313,0.18104727476340296,0.18104727476340313,0.18104727476340313,0.18104727476340313,0.1810472747634031
0.9116321038913128,0.8676446284699474,0.9116321038913128,0.9116321038913128,0.9116321038913128,0.9116321038913128,0.9116321038913128,0.9116321038913128,0.8676446304699473,0.8676446304699473,0.8676446304699473,0.8676446304699473,0.8676446304699473,0.8676446294699477
1.0856073122203604,1.042615555781627,1.0856073122203604,1.0856073122203604,1.0856073122203604,1.0856073122203604,1.0856073122203604,1.0856073122203604,1.042615555781627,1.042615555781627,1.042615555781627,1.042615555781627,1.042615555781627,1.042615555781627
0.18179104695761047,0.17459183567230777,0.18179104695761047,0.18179104695761047,0.18179104695761047,0.18179104695761047,0.1906637990286421,0.1906637990286421,0.17459183567230777,0.17459183567230777,0.17459183567230777,0.17459183060751268,0.19946959223130403,0.20709158708896108
0.15095722980578935,0.14497908615898322,0.15095722980578935,0.15095722980578935,0.15095722980578935,0.15095722980578935,0.15095722980578935,0.15095722980578935,0.14497908615898322,0.14497908615898322,0.14497908615898322,0.14497908615898322,0.14497908615898322,0.1449790751304973
0.9571330740877734,0.919229099476109,0.9571330740877734,0.9571330740877734,0.9571330740877734,0.9571330740877734,0.9571330740877734,0.9571330740877734,0.919229099476109,0.919229099476109,0.919229099476109,0.919229099476109,0.919229099476109,0.919229099476109
0.3443109581953331,0.33067570289878806,0.3443109581953331,0.3443109581953331,0.3443109581953331,0.3443109581953331,0.3443109581953331,0.3443109581953331,0.33067570289878806,0.33067570289878806,0.33067570289878806,0.33067570289878806,0.33067569623086895,0.33067570289878806
0.3410991022420186,0.32061609009114933,0.3410991022420186,0.3410991022420186,0.3421028072274296,0.3421028072274296,0.3421028072274296,0.5368617225965483,0.32061609009114933,0.32061609009114933,0.32061609009114933,0.32061608678742276,0.32061609009114933,0.32061609009114933
0.3073746147322146,0.2952020967109519,0.3073746147322146,0.3073746147322146,0.3073746147322146,0.3073746147322146,0.3073746147322146,0.3073746147322146,0.2952020967109519,0.2952020967109519,0.2952020967109519,0.2952020967109519,0.2952020967109519,0.2952020967109519
2.012548940346975,1.9328488380259383,2.012548940346975,2.012548940346975,2.012548940346975,2.012548940346975,2.012548940346975,2.012548940346975,1.9328488380259383,1.9328488380259383,1.9328488380259383,1.9328488380259383,1.9328487528261122,1.9328488380259383
1.2252427497907155,1.1800201739354657,1.2252427497907155,1.2252427497907155,1.2252427497907155,1.2252427497907155,1.2252427497907155,1.2252427497907155,1.1800201739354657,1.1800201739354657,1.1800201739354657,1.1800201739354657,1.1828315297927847,1.1828315297927845
0.6349839219703115,0.6098375602900226,0.6349839219703115,0.6349839219703115,0.6349839219703115,0.6349839219703115,0.6349839219703115,0.6349839219703115,0.6098375602900227,0.6098375602900227,0.6098375602900227,0.6098375602900227,0.6098375602900227,0.6098375605326837
0.11948104146330586,0.11474940436413164,0.11948104146330586,0.11948104146330586,0.11948104146330586,0.11948104146330586,0.11948104146330586,0.11948104146330586,0.11474940436413164,0.11474940436413164,0.11474940436413164,0.11474940436413164,0.11474940436413164,0.11474940436413168
1.4681393562601381,1.4099987294313066,1.4681393562601381,1.4681393562601381,1.4681393562601381,1.4681393562601381,1.4916260529187513,1.4916260529187513,1.4099987294313066,1.410014273022897,1.410014273022897,1.410014273022897,1.4100142730228973,1.4100142720228972
2.299046491382644,2.2080006355872435,2.299046491382644,2.299046491382644,2.299046491382644,2.299046491382644,2.299046491382644,2.299046491382644,2.2080006355872435,2.2080006355872435,2.2080006355872435,2.2080006355872435,2.208000634422843,2.2080006355872435
0.8521053844143832,0.8183606714463477,0.8521053844143832,0.8521053844143832,0.8521053844143832,0.8521053844143832,0.8521053844143832,0.8521053844143832,0.8183606714463477,0.8183606714463477,0.8183606714463477,0.8183606714463477,0.8183606714463477,0.8183606714463477
1.755600464081801,1.6860759254149025,1.755600464081801,1.755600464081801,1.755600464081801,1.755600464081801,1.755600464081801,1.755600464081801,1.6860759254149025,1.6860759254149025,1.6860759254149025,1.6860759242520096,1.6860759254149027,1.6860759254149027
1.2728585142986055,1.222451315846919,1.2728585142986055,1.2728585142986055,1.2728585142986055,1.2728585142986055,1.2728585142986055,1.2728585142986055,1.2224513158469186,1.2224513158469188,1.2224513158469188,1.2224513158469188,1.2224513158469188,1.222451315846919
2.524197593710003,2.424235400262664,2.524197593710003,2.524197593710003,2.524197593710003,2.524197593710003,2.524197593710003,2.524197593710003,2.424235400262664,2.424235400262664,2.424235400262664,2.4242353692198733,2.424235400262664,2.424235400262664
0.14806655944780647,0.1422028908921094,0.14806655944780647,0.14806655944780647,0.14806655944780647,0.14806655944780647,0.14806655944780647,0.14806655944780647,0.14220289089210938,0.1422028908921094,0.1422028908921094,0.1422028908921094,0.1422028908921094,0.1422028908921094
1.2404187691701276,1.191296235629776,1.2404187691701276,1.2404187691701276,1.2404187691701276,1.2404187691701276,1.2404187691701276,1.2404187691701276,1.1912962356297758,1.1912962356297758,1.1912962356297758,1.1912962356297758,1.1912962356297758,1.1912962344668827
0.6619635119781544,0.6357487161141812,0.6619635119781544,0.6619635119781544,0.6619635119781544,0.6619635119781544,0.6619635119781544,0.6619635119781544,0.6357487161141812,0.6357487161141812,0.6357487161141812,0.6357487161141812,0.6357487161141812,0.6357487161141812
