TLPS,DACE,TLPS_ORDER_0.001,TLPS_ORDER_0.01,TLPS_ORDER_0.1,TLPS_ORDER_1,TLPS_ORDER_10,TLPS_ORDER_100,DACE_ORDER_0.001,DACE_ORDER_0.01,DACE_ORDER_0.1,DACE_ORDER_1,DACE_ORDER_10,DACE_ORDER_100
1.7992802103300196,1.5322721010279299,1.7992802103300196,1.7992802103300196,1.7992802103300196,1.7992802103300196,1.9801590632193249,1.9801590632193249,1.5322721010279297,1.5322720590532306,1.5322720548065711,1.5322720217343269,1.7525797817237905,2.7670015305881
5.264000073050681,1.4636539143678609,5.264000073050681,5.264000073050681,5.300112864312685,5.607003289986508,5.995153452489227,7.319919216643576,1.4636538309655205,1.4636539143678609,1.4636536614604505,1.493035525333423,1.696041926748438,2.825754172376933
0.015399160953511628,1.4361751269475005,0.015399160953511628,0.015399160953511628,0.015399160953511628,0.015399160953511628,0.015399160953511628,0.015399160953511628,1.4361751269475005,1.4361749668953738,1.4361750424969668,1.4668724609153472,1.4668725313256794,1.466872498769995
1.1125205723713998,1.0712879041174517,1.1125205723713998,1.1125205723713998,1.1125205723713998,1.1125205723713998,1.2334655950465072,1.2334655950465072,1.0712878575138551,1.0712878554584937,1.0712877663499265,1.1383854134944873,1.6333403278936884,1.8432375190488584
0.6484713358291072,0.6538864625828311,0.6484713358291072,0.6484713358291072,0.6484713358291072,0.6484713358291072,0.6484713358291072,0.7374395222337681,0.6538864625828311,0.6538864625828311,0.6538864625828311,0.6538864625828311,0.7569706163754167,1.192346811665993
1.1206654856685376,1.4367014317313709,1.1206654856685376,1.1206654856685376,1.135397262498234,1.135397262498234,1.135397262498234,1.135397262498234,1.4367013248560745,1.4367013590936868,1.4401853729480312,1.4401853729480312,1.6392967954159672,2.5775125273820856
0.1049873518912265,0.9258335307589214,0.1049873518912265,0.1049873518912265,0.1049873518912265,0.17101176594408204,0.17101176594408204,0.17101176594408204,0.9258335307589214,0.9258335307589216,0.9258335307589214,0.9315310296648284,1.4825952936566011,1.4825952454804687
0.11794303562094935,2.7941304821270867,0.11794303562094935,0.11794303562094935,0.11794303562094935,0.11794303562094935,0.13905273984525984,0.13905273984525984,2.7941304036679435,2.7941303996798137,2.7941303654741847,2.8400454599171696,3.110150889444858,3.110150889444858
0.31561571315624193,0.08304829744011474,0.31561571315624193,0.31561571315624193,0.31561571315624193,0.31561571315624193,0.31561571315624193,0.31561571315624193,0.08304829744011474,0.08304829744011474,0.08304779949775748,0.08304829744011474,0.08659887990168555,0.23121779064906875
0.8178370016689598,1.2790919329790738,0.8178370016689598,0.8178370016689598,0.8178370016689598,0.8646025029951652,0.8646025029951652,0.8646025029951652,1.2790919011346815,1.2790919329790738,1.2790919329790738,1.2976802159942131,1.2976802854936176,1.2976802854936176
