TLPS,DACE,TLPS_ORDER_0.001,TLPS_ORDER_0.01,TLPS_ORDER_0.1,TLPS_ORDER_1,TLPS_ORDER_10,TLPS_ORDER_100,DACE_ORDER_0.001,DACE_ORDER_0.01,DACE_ORDER_0.1,DACE_ORDER_1,DACE_ORDER_10,DACE_ORDER_100
3.200888782753543,1.3998086106217844,3.20088869878039,3.2008884078089106,3.2008884078089106,1.0706859745911321,1.0706858906179786,1.0706856835116374,1.3472457053263651,1.3472457053263662,1.3472457357635454,1.1925495780645858,1.0706855996465001,1.0706855996465001
1.1143664198042875,0.5463719288620901,0.3892841856707565,0.3892842696439092,0.3892842696439092,0.3892841856707565,0.3892841856707565,0.3892841856707565,0.5038053955618973,0.5038053955618976,0.5038053955618971,0.4799238678323325,0.38928397867242986,0.3892838946992771
0.9139851750831239,1.269360903099781,0.9139851750831239,0.9139850911099712,0.9139851750831239,0.9139851750831239,0.9139851750831239,0.9139851750831239,1.2137332739532527,1.213733273953254,1.042520974259674,1.0425210584410767,0.9139851750831157,0.9139848841116387
1.131762270462363,1.3853345965619748,1.131762270462363,1.131762270129745,1.131762270462363,1.131761895517731,1.1317622496145585,1.1224920080121157,1.335258163202515,1.3352581620461,1.3352581105054795,1.2690671556923938,1.1292011285262078,1.1224913749784704
0.8717117866576654,0.44409840325210515,0.8717117866576649,0.871711495686186,0.29674435732702303,0.29674427335387027,0.29674427335387027,0.29674427335387027,0.42487543116294463,0.4248754311629453,0.4248754311629449,0.3329870837367618,0.2967444274147714,0.29674433502951886
0.1799622235152844,0.21522124814838314,0.17996222351527622,0.17993255221898696,0.1799325522189845,0.1799324821312392,0.179932384110925,0.1799324680840774,0.21522069312201003,0.21522124711753646,0.21522124814838597,0.17993248213123925,0.17993254380688792,0.179932384110925
0.9071989199863205,1.077277248077151,0.9071985450416884,0.9071985366295896,0.9071986206027424,0.864928602104824,0.864928311943808,0.8649280478889136,1.0294112916428866,1.0293981660258782,1.0293981657227127,1.0293981627375408,0.864928602915286,0.8649283388603924
3.0138371648052487,1.4757039618211332,3.013836789860616,3.0138367898606164,3.0138370808320953,2.9825782016602296,1.042615180836995,1.0426152641735003,1.4172432044129601,1.417243201075252,1.4172431495840054,1.1906670635801206,1.042615180836995,1.0426152648101472
0.16921979921719751,0.22932834136056712,0.16921953516230331,0.16921950824571805,0.16921979921719854,0.1692197246059236,0.16921916957954936,0.16921946055102915,0.21505898951637506,0.21505899792847405,0.21505899792847313,0.16921979921719754,0.16921979342148746,0.16921973040163452
0.14497908615898322,0.2114638269397346,0.14497908594206368,0.1449790860930988,0.14497908615898322,0.14497908615898322,0.14497908615898095,0.1449790777468844,0.19445942342016131,0.19445942342016137,0.16494948264714082,0.16494948264714082,0.1449790861589816,0.14497908615898322
2.6620263820066086,1.266853714827363,2.6620262896213567,2.6620263735945096,2.6620263735945096,2.6620259986498773,0.9192287161193781,0.9192287245314769,1.2192311864331014,1.219231186433102,1.2192311830953937,1.0230096567371778,0.9192288000925308,0.9192288000925308
0.34039318879668873,0.4390893965612426,0.3400879983204865,0.3400879983204865,0.3400876821257406,0.34008799832048575,0.33067570289878806,0.33067541195289285,0.4181567544083917,0.4181566995794367,0.4181566995794365,0.3475789286410841,0.33067561892563535,0.33067561892563535
0.32759104149115026,0.3952910753210003,0.32759095751799755,0.32759104149115026,0.32759104149115026,0.3091019002655733,0.3091019002710197,0.3091019002655733,0.3819335053284347,0.381933505328434,0.381933505328434,0.31616350643054375,0.31616349024210566,0.30910199376452724
0.2952020967109519,0.3522920538017228,0.29520201273779917,0.2952020967109519,0.29520172176631976,0.2952020967109519,0.2952020967109519,0.2952020967109519,0.3522920538017229,0.3522920538017229,0.3522920538017229,0.31784057126855025,0.2952020299008816,0.29520201273779917
