TLPS,DACE,TLPS_ORDER_0.001,TLPS_ORDER_0.01,TLPS_ORDER_0.1,TLPS_ORDER_1,TLPS_ORDER_10,TLPS_ORDER_100,DACE_ORDER_0.001,DACE_ORDER_0.01,DACE_ORDER_0.1,DACE_ORDER_1,DACE_ORDER_10,DACE_ORDER_100
1.5989980942487976,5.479882712605649,1.5989980942487976,1.5989980942487976,1.6344849233001144,1.6344849233001144,1.6344849233001144,1.6344849233001144,5.516445310955943,5.516445287770361,5.516445310955939,6.552357624470527,8.524642397854102,8.524642352071242
0.8919858703533712,3.6683183973556646,0.8919858703533712,0.8919858703533712,0.8919858703533712,1.0030329375996774,1.0715601877820011,1.0715601877820011,4.053939119747494,3.831967121465678,3.831967068627039,3.831967053708167,5.279356123919287,5.343593681966345
1.5541273549522647,7.6215387641366545,1.5541273549522647,1.5541273549522647,1.6517635646637316,2.4519650621015296,2.4519650621015296,2.4519650621015296,7.861985452229416,7.902563373780054,7.975190796656902,7.9793328070974665,12.955703138245514,12.955703216092331
0.5460732557418896,2.421906382775125,0.5460732557418896,0.5460732557418896,0.5680989245156067,0.7994940082171675,0.7994940082171675,0.7994940082171675,2.442517735945347,2.482514230705762,2.421906382775125,2.668492687020089,4.262321198927051,4.2623211821919
4.075893392651542,15.177922466358908,4.075893392651542,4.075893392651542,4.091713750845235,4.663475466043136,5.200626653881833,5.200626653881833,15.177922446675037,15.28265695129394,15.17792248126761,15.177922493284044,28.114620241695484,25.933655926222094
0.8834354445179571,3.2424888745092453,0.8834354445179571,0.8834354445179571,0.914757399380079,0.914757399380079,0.914757399380079,0.914757399380079,3.2424888850738047,3.333429709529853,3.271411479343056,3.518873891012266,4.543198109120423,4.609145170375366
0.817760714490964,1.9976836424939426,0.817760714490964,0.817760714490964,0.817760714490964,0.817760714490964,0.817760714490964,0.817760714490964,1.9976835838486346,1.9976836424939426,1.9976836424939426,2.0827814136461575,4.318567743963029,4.318567729157972
2.2758963446425255,11.287587078561934,2.2758963446425255,2.2758963446425255,2.2758963446425255,2.7608483591419954,3.3239205485707894,3.3239205485707894,11.33596106130774,11.351221294786326,12.311041629099588,11.907390992174212,17.86730710151325,18.19298946629218
0.7540294870728658,4.195867979041981,0.7540294870728658,0.7540294870728658,0.7540294870728658,1.0189743205209671,1.0189743205209671,1.1782135654436416,4.213900765447406,4.213900749061239,4.213900770760603,4.213900762787702,5.3252675993531255,5.3252676025922066
3.19948757953772,12.162272710652474,3.19948757953772,3.19948757953772,3.2083942133080914,3.525074408292921,3.79867943381615,3.510201057705231,12.597645893619887,12.540836990863575,12.73423856238981,14.505549971159233,20.662690537155108,21.592838702478545
2.8201357755766385,10.19548833117438,2.8201357755766385,2.8201357755766385,2.8201357755766385,2.8201357755766385,2.8201357755766385,2.8201357755766385,10.392987261024988,10.195488261858468,10.417321940180303,11.99805474052554,15.58013789069072,16.346140589758463
0.07976648429713212,0.3859330553632007,0.07976648429713212,0.07976648429713212,0.07976648429713212,0.07976648429713212,0.15991387037355762,0.15991387037355762,0.3859330553632007,0.3859330282420188,0.3859330553632007,0.3859330553632007,0.4679508295529638,0.5535220123593282
1.4868905026541612,5.370101891419452,1.4868905026541612,1.4868905026541612,1.4868905026541612,1.640608157998372,1.640608157998372,1.640608157998372,5.824492727886431,5.7544388953102334,5.540140636784317,6.015789561724102,7.727860889678446,7.7625077641083875
2.668758201628883,9.673853943540516,2.668758201628883,2.668758201628883,2.668758201628883,2.7699842068729637,2.77119031347867,2.77119031347867,9.74426311872929,9.862694489729328,9.755094547278047,9.964031721889869,17.274270975852115,17.274270963829363
1.7427098671580006,7.1171153613526394,1.7427098671580006,1.7427098671580006,1.7427098671580006,1.8949208993257414,1.8949208993257414,1.8949208993257414,7.658842608313438,7.734085208106044,7.311698176660408,10.259880615706024,10.259880615706024,10.25988069820292
3.2075921727561876,9.097469095094953,3.2075921727561876,3.2075921727561876,3.2075921727561876,3.5100030253441563,3.5100030253441563,4.236836243031045,9.097469040759087,9.432560970056763,9.27681664409901,10.749372409965506,17.996054204713026,18.764175151784933
2.03060970408246,7.355915892831301,2.03060970408246,2.03060970408246,2.03060970408246,2.03060970408246,2.4275751211294754,2.4275751211294754,7.6905915135467975,7.927432834785889,7.5909503266857214,7.690591538016896,11.977535625213108,10.73059723508033
1.8410541162478884,7.747960003231205,1.8410541162478884,1.8410541162478884,1.876344298131301,1.9462830560884572,2.283563485073512,2.432667605211361,8.712401921797655,7.982567603599939,8.93867330777448,9.720746565811481,12.786963551335502,12.786963580089845
0.8834354445179571,2.871767191933313,0.8834354445179571,0.8834354445179571,0.9080424322307494,0.9080424322307494,0.9080424322307494,0.9080424322307494,2.871767221847933,3.347776405946549,3.063327972829117,2.8717672305946875,4.651518460077903,4.667606973482852
3.136465872848394,16.849986428336177,3.136465872848394,3.136465872848394,3.1947832517444,4.703169555172674,4.703169555172674,4.703169555172674,17.497278525837196,19.045562838938384,17.657291487538714,18.430709851530843,27.02938600892386,27.281458479069798
0.6659002432904582,1.5710442036674912,0.6659002432904582,0.6659002432904582,0.6659002432904582,0.6659002432904582,0.817760714490964,0.817760714490964,1.5710442036674912,1.5710442036674912,1.8483641627371301,1.5710442036674912,2.053955958347286,4.318567732963028
1.541080590941964,6.071867802547706,1.541080590941964,1.541080590941964,1.566782612180118,1.8432131378462069,1.8432131378462069,2.433698355827733,6.264497190656451,6.071867844481263,6.3602642192242165,6.0718678119868255,12.02959007628018,12.955703143636347
4.000539414016795,13.24715968952466,4.000539414016795,4.000539414016795,4.000539414016795,4.111622595805115,4.111622595805115,4.087102041272732,13.359133611256594,14.45136198727158,14.197793922870996,13.898208528568215,15.947084458472258,22.525197360446377
2.631112978044227,8.855524014524692,2.631112978044227,2.631112978044227,2.648320621106511,2.648320621106511,2.648320621106511,2.648320621106511,9.877188105682748,9.12912355784599,9.435184346107103,9.168685597761577,12.453034779454127,15.562924568754381
2.752601300242247,9.774596737592654,2.752601300242247,2.752601300242247,2.7648329765021886,2.7774705439992236,2.8477353613179432,3.2767510107337228,9.963487914822075,9.884245600248692,9.954842064653633,9.920632620694207,13.934532947932858,16.59222117797897
2.8559617949822598,8.567264487212729,2.8559617949822598,2.8559617949822598,2.8785163494545705,2.976777831491513,3.295017717007519,3.295017717007519,8.567264528051258,8.567264533288704,8.567264560586274,8.866413676921598,17.274270975852115,17.274270964757417
4.7327607758845,18.110554749055698,4.7327607758845,4.7327607758845,4.73483128495133,5.071843395546389,5.071843395546389,5.071843395546389,18.470875138181658,18.389929691402887,18.332065948064542,19.305979573652614,23.59805531435544,25.17972107724031
0.9473212797120214,3.49127081649449,0.9473212797120214,0.9473212797120214,0.9473212797120214,0.9616200559091417,1.172291041456718,1.172291041456718,3.7327325998619796,3.49127083865209,4.202998883508973,3.5589362541099825,5.667381348029998,6.17153060491524
0.1705717287235362,1.365002788970104,0.1705717287235362,0.1705717287235362,0.17551210883789814,0.23036801172971993,0.2856111750099083,0.5615754846982649,1.3650027690090119,1.365002788970104,1.365002788970104,1.365002788970104,1.3650027799701039,1.9712954917414707
1.0844157864802257,4.749757893528526,1.0844157864802257,1.088042219293936,1.088042219293936,1.2094535797596617,1.280533513353601,1.4764066888769012,4.811243460702927,5.062429430242346,4.993077253173079,5.527109255157986,5.55581449839517,6.326066521061146
0.4384308404742244,1.010412924015666,0.4384308404742244,0.4384308404742244,0.4406078493340457,0.4406078493340457,0.4828901847612693,0.4828901847612693,1.0104129393275292,1.0104129393275292,1.0104129393275292,1.0104129393275292,1.2131019529995246,1.5469083519945153
2.6981595481961755,7.999961150242303,2.6981595481961755,2.6981595481961755,2.6981595481961755,2.6981595481961755,2.804901287506567,2.7315170783766973,8.157698634219834,8.219754814056325,8.315166062887267,8.448550689573608,13.659776254516387,17.274270970508177
1.597676690128414,5.576405897871424,1.597676690128414,1.597676690128414,1.597676690128414,1.597676690128414,1.597676690128414,1.597676690128414,5.74041079312042,6.035014525834124,5.861898282259738,6.59563741675949,8.524642382969267,8.524642397854102
